As of Date,Line Type,Line ID,Charge Code/Package,Charge Description,DRG,Patient Type,CPT,Modifiers,Rev Code,Gross Charges,Discounted Cash Price,De-Identified Minimum,De-Identified Maximum,Aetna Better Health Medicaid HMO,Aetna Exchange,Aetna GateKeeper,Aetna Medicare,Aetna National Advantage Program (NAP),Aetna Non-GateKeeper,Aetna Signature Administrators (ASA)
1/13/2023,DRG,6765,MS-DRG 519,BACK AND NECK PROCEDURES EXCEPT SPINAL FUSION WITH CC,519,IP,,,,48442,19388.57,1004.83,48442,N/A,8804,13141,15510.85,35847.08,14068,29065.2
1/13/2023,DRG,6766,MS-DRG 520,BACK AND NECK PROCEDURES EXCEPT SPINAL FUSION WITHOUT CC/MCC,520,IP,,,,39307.68,14902.26,1004.83,39307.68,N/A,8804,13141,11921.81,29087.68,14068,23584.61
1/13/2023,DRG,6767,MS-DRG 521,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITH MCC,521,IP,,,,57374.18,28196.25,1004.83,64444.82,N/A,57374.18,57374.18,22557,42456.89,57374.18,34424.51
1/13/2023,DRG,6768,MS-DRG 522,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITHOUT MCC,522,IP,,,,78575.38,20887.75,1004.83,78575.38,N/A,78575.38,78575.38,16710.2,58145.78,78575.38,47145.23
1/13/2023,DRG,6769,MS-DRG 523,ALC/DRUG ABUSE OR DEPEND W/O REHABILITATION THERAPY W/O CC,523,IP,,,,13879.32,N/A,1004.83,13879.32,N/A,13879.32,13879.32,N/A,10270.7,13879.32,8327.59
1/13/2023,DRG,6770,MS-DRG 524,TRANSIENT ISCHEMIA,524,IP,,,,26575.49,N/A,1004.83,26575.49,N/A,26575.49,26575.49,N/A,19665.86,26575.49,15945.29
1/13/2023,DRG,6771,MS-DRG 531,SPINAL PROCEDURES W CC,531,IP,,,,152879.4,N/A,1004.83,152879.4,N/A,152879.4,152879.4,N/A,113130.76,152879.4,91727.64
1/13/2023,DRG,6772,MS-DRG 532,SPINAL PROCEDURES W/O CC,532,IP,,,,63324.8,N/A,1004.83,63324.8,N/A,63324.8,63324.8,N/A,46860.35,63324.8,37994.88
1/13/2023,DRG,6773,MS-DRG 533,FRACTURES OF FEMUR WITH MCC,533,IP,,,,39680.04,14440.24,1004.83,39680.04,N/A,39680.04,39680.04,11552.19,29363.23,39680.04,23808.02
1/13/2023,DRG,6774,MS-DRG 534,FRACTURES OF FEMUR WITHOUT MCC,534,IP,,,,14318.46,8996.22,1004.83,16988.49,N/A,14318.46,14318.46,7196.98,10595.66,14318.46,8591.08
1/13/2023,DRG,6775,MS-DRG 535,FRACTURES OF HIP AND PELVIS WITH MCC,535,IP,,,,29592.09,13258.86,1004.83,29592.09,N/A,29592.09,29592.09,10607.09,21898.15,29592.09,17755.25
1/13/2023,DRG,6776,MS-DRG 536,FRACTURES OF HIP AND PELVIS WITHOUT MCC,536,IP,,,,12027.7,8833.86,1004.83,16587.2,N/A,12027.7,12027.7,7067.09,8900.5,12027.7,7216.62
1/13/2023,DRG,6777,MS-DRG 537,"SPRAINS, STRAINS, AND DISLOCATIONS OF HIP, PELVIS AND THIGH WITH CC/MCC",537,IP,,,,30271.38,10701.8,1004.83,30271.38,N/A,30271.38,30271.38,8561.44,22400.82,30271.38,18162.83
1/13/2023,DRG,6778,MS-DRG 538,"SPRAINS, STRAINS, AND DISLOCATIONS OF HIP, PELVIS AND THIGH WITHOUT CC/MCC",538,IP,,,,27988.28,8135.24,1004.83,27988.28,N/A,27988.28,27988.28,6508.19,20711.33,27988.28,16792.97
1/13/2023,DRG,6779,MS-DRG 539,OSTEOMYELITIS WITH MCC,539,IP,,,,4927.45,19359.22,1004.83,42602.49,N/A,4927.45,4927.45,15487.37,3646.31,4927.45,2956.47
1/13/2023,DRG,6780,MS-DRG 540,OSTEOMYELITIS WITH CC,540,IP,,,,17946.29,13751.98,1004.83,28743.18,N/A,17946.29,17946.29,11001.58,13280.25,17946.29,10767.77
1/13/2023,DRG,6781,MS-DRG 541,OSTEOMYELITIS WITHOUT CC/MCC,541,IP,,,,47911,9187.06,1004.83,47911,N/A,47911,47911,7349.65,35454.14,47911,28746.6
1/13/2023,DRG,6782,MS-DRG 542,PATHOLOGICAL FRACTURES AND MUSCULOSKELETAL AND CONNECTIVE TISSUE MALIGNANCY WITH MCC,542,IP,,,,31573.4,17909.25,1004.83,39018.66,N/A,31573.4,31573.4,14327.4,23364.32,31573.4,18944.04
1/13/2023,DRG,6783,MS-DRG 543,PATHOLOGICAL FRACTURES AND MUSCULOSKELETAL AND CONNECTIVE TISSUE MALIGNANCY WITH CC,543,IP,,,,22892.29,11527.39,1004.83,23244.7,N/A,22892.29,22892.29,9221.91,16940.29,22892.29,13735.37
1/13/2023,DRG,6784,MS-DRG 544,PATHOLOGICAL FRACTURES AND MUSCULOSKELETAL AND CONNECTIVE TISSUE MALIGNANCY WITHOUT CC/MCC,544,IP,,,,14717.25,8842.51,1004.83,16608.54,N/A,14717.25,14717.25,7074.01,10890.77,14717.25,8830.35
1/13/2023,DRG,6785,MS-DRG 545,CONNECTIVE TISSUE DISORDERS WITH MCC,545,IP,,,,12536.7,23786.8,1004.83,53546.07,N/A,12536.7,12536.7,19029.44,9277.16,12536.7,7522.02
1/13/2023,DRG,6786,MS-DRG 546,CONNECTIVE TISSUE DISORDERS WITH CC,546,IP,,,,44913.39,12534.33,1004.83,44913.39,N/A,44913.39,44913.39,10027.46,33235.91,44913.39,26948.03
1/13/2023,DRG,6787,MS-DRG 547,CONNECTIVE TISSUE DISORDERS WITHOUT CC/MCC,547,IP,,,,18778.51,10023,1004.83,19526.41,N/A,18778.51,18778.51,8018.4,13896.1,18778.51,11267.11
1/13/2023,DRG,6788,MS-DRG 548,SEPTIC ARTHRITIS WITH MCC,548,IP,,,,32771.75,18875.61,1004.83,41407.17,N/A,32771.75,32771.75,15100.49,24251.09,32771.75,19663.05
1/13/2023,DRG,6789,MS-DRG 549,SEPTIC ARTHRITIS WITH CC,549,IP,,,,14036.2,12587,1004.83,25863.74,N/A,14036.2,14036.2,10069.6,10386.79,14036.2,8421.72
1/13/2023,DRG,6790,MS-DRG 550,SEPTIC ARTHRITIS WITHOUT CC/MCC,550,IP,,,,6275.35,11175.91,1004.83,22375.96,N/A,6275.35,6275.35,8940.73,4643.76,6275.35,3765.21
1/13/2023,DRG,6791,MS-DRG 551,MEDICAL BACK PROBLEMS WITH MCC,551,IP,,,,8515.08,16574.17,1004.83,35718.72,N/A,8804,13141,13259.33,6301.16,14068,5109.05
1/13/2023,DRG,6792,MS-DRG 552,MEDICAL BACK PROBLEMS WITHOUT MCC,552,IP,,,,19879.32,10417.66,1004.83,20501.87,N/A,8804,13141,8334.13,14710.7,14068,11927.59
1/13/2023,DRG,6793,MS-DRG 553,BONE DISEASES AND ARTHROPATHIES WITH MCC,553,IP,,,,18942.62,13573.2,1004.83,28301.34,N/A,18942.62,18942.62,10858.56,14017.54,18942.62,11365.57
1/13/2023,DRG,6794,MS-DRG 554,BONE DISEASES AND ARTHROPATHIES WITHOUT MCC,554,IP,,,,11257.1,9206.07,1004.83,17507.17,N/A,11257.1,11257.1,7364.86,8330.25,11257.1,6754.26
1/13/2023,DRG,6795,MS-DRG 555,SIGNS AND SYMPTOMS OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC,555,IP,,,,76861.44,13618.98,1004.83,76861.44,N/A,76861.44,76861.44,10895.18,56877.47,76861.44,46116.86
1/13/2023,DRG,6796,MS-DRG 556,SIGNS AND SYMPTOMS OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT MCC,556,IP,,,,21056.7,9100.7,1004.83,21056.7,N/A,21056.7,21056.7,7280.56,15581.96,21056.7,12634.02
1/13/2023,DRG,6797,MS-DRG 557,"TENDONITIS, MYOSITIS AND BURSITIS WITH MCC",557,IP,,,,43706.81,14488.59,1004.83,43706.81,N/A,43706.81,43706.81,11590.87,32343.04,43706.81,26224.09
1/13/2023,DRG,6798,MS-DRG 558,"TENDONITIS, MYOSITIS AND BURSITIS WITHOUT MCC",558,IP,,,,10134.19,9627.5,1004.83,18548.8,N/A,10134.19,10134.19,7702,7499.3,10134.19,6080.51
1/13/2023,DRG,6799,MS-DRG 559,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC",559,IP,,,,79503.05,17537.91,1004.83,79503.05,N/A,79503.05,79503.05,14030.33,58832.26,79503.05,47701.83
1/13/2023,DRG,6800,MS-DRG 560,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH CC",560,IP,,,,55806.65,11584.38,1004.83,55806.65,N/A,55806.65,55806.65,9267.5,41296.92,55806.65,33483.99
1/13/2023,DRG,6801,MS-DRG 561,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT CC/MCC",561,IP,,,,22377.5,8947,1004.83,22377.5,N/A,22377.5,22377.5,7157.6,16559.35,22377.5,13426.5
1/13/2023,DRG,6802,MS-DRG 562,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITH MCC",562,IP,,,,12082.46,14755.45,1004.83,31223.47,N/A,12082.46,12082.46,11804.36,8941.02,12082.46,7249.48
1/13/2023,DRG,6803,MS-DRG 563,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITHOUT MCC",563,IP,,,,20896.21,9560.14,1004.83,20896.21,N/A,20896.21,20896.21,7648.11,15463.2,20896.21,12537.73
1/13/2023,DRG,6804,MS-DRG 564,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITH MCC,564,IP,,,,36873.68,15536.99,1004.83,36873.68,N/A,36873.68,36873.68,12429.59,27286.52,36873.68,22124.21
1/13/2023,DRG,6805,MS-DRG 565,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITH CC,565,IP,,,,62513.51,10649.98,1004.83,62513.51,N/A,62513.51,62513.51,8519.99,46260,62513.51,37508.11
1/13/2023,DRG,6806,MS-DRG 566,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITHOUT CC/MCC,566,IP,,,,2473.45,8536.77,1004.83,15852.93,N/A,2473.45,2473.45,6829.42,1830.35,2473.45,1484.07
1/13/2023,DRG,6807,MS-DRG 567,"STOMACH, ESOPHAGEAL & DUODENAL PROC AGE > 17 W CC W MAJOR GI DX",567,IP,,,,92298.76,N/A,1004.83,92298.76,N/A,92298.76,92298.76,N/A,68301.08,92298.76,55379.26
1/13/2023,DRG,6808,MS-DRG 569,MAJOR SMALL & LARGE BOWEL PROCEDURES W CC W MAJOR GI DX,569,IP,,,,61152.62,N/A,1004.83,61152.62,N/A,61152.62,61152.62,N/A,45252.94,61152.62,36691.57
1/13/2023,DRG,6809,MS-DRG 570,SKIN DEBRIDEMENT WITH MCC,570,IP,,,,561768.89,27314.54,1004.83,561768.89,N/A,561768.89,561768.89,21851.63,415708.98,561768.89,337061.33
1/13/2023,DRG,6810,MS-DRG 571,SKIN DEBRIDEMENT WITH CC,571,IP,,,,58000.61,16359.98,1004.83,58000.61,N/A,58000.61,58000.61,13087.98,42920.45,58000.61,34800.37
1/13/2023,DRG,6811,MS-DRG 572,SKIN DEBRIDEMENT WITHOUT CC/MCC,572,IP,,,,24179.22,12517.04,1004.83,25690.84,N/A,24179.22,24179.22,10013.63,17892.62,24179.22,14507.53
1/13/2023,DRG,6812,MS-DRG 573,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS WITH MCC,573,IP,,,,59670.53,52819.58,1004.83,125305.82,N/A,59670.53,59670.53,42255.66,44156.19,59670.53,35802.32
1/13/2023,DRG,6813,MS-DRG 574,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS WITH CC,574,IP,,,,64056.51,33251.66,1004.83,76940.19,N/A,64056.51,64056.51,26601.33,47401.82,64056.51,38433.91
1/13/2023,DRG,6814,MS-DRG 575,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS WITHOUT CC/MCC,575,IP,,,,66346,19822.94,1004.83,66346,N/A,66346,66346,15858.35,49096.04,66346,39807.6
1/13/2023,DRG,6815,MS-DRG 576,SKIN GRAFT EXCEPT FOR SKIN ULCER OR CELLULITIS WITH MCC,576,IP,,,,12730.44,50906.74,1004.83,120577.91,N/A,12730.44,12730.44,40725.39,9420.53,12730.44,7638.26
1/13/2023,DRG,6816,MS-DRG 577,SKIN GRAFT EXCEPT FOR SKIN ULCER OR CELLULITIS WITH CC,577,IP,,,,41098.3,24737.6,1004.83,55896.15,N/A,41098.3,41098.3,19790.08,30412.74,41098.3,24658.98
1/13/2023,DRG,6817,MS-DRG 578,SKIN GRAFT EXCEPT FOR SKIN ULCER OR CELLULITIS WITHOUT CC/MCC,578,IP,,,,79712.1,16911.81,1004.83,79712.1,N/A,79712.1,79712.1,13529.45,58986.95,79712.1,47827.26
1/13/2023,DRG,6818,MS-DRG 579,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITH MCC",579,IP,,,,66730.18,29340.49,1004.83,67273.04,N/A,66730.18,66730.18,23472.39,49380.33,66730.18,40038.11
1/13/2023,DRG,6819,MS-DRG 580,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITH CC",580,IP,,,,18014.15,17116.49,1004.83,37059.19,N/A,18014.15,18014.15,13693.19,13330.47,18014.15,10808.49
1/13/2023,DRG,6820,MS-DRG 581,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITHOUT CC/MCC",581,IP,,,,76405.64,14312.44,1004.83,76405.64,N/A,76405.64,76405.64,11449.95,56540.17,76405.64,45843.38
1/13/2023,DRG,6821,MS-DRG 582,MASTECTOMY FOR MALIGNANCY WITH CC/MCC,582,IP,,,,47963.77,18831.56,1004.83,47963.77,N/A,47963.77,47963.77,15065.25,35493.19,47963.77,28778.26
1/13/2023,DRG,6822,MS-DRG 583,MASTECTOMY FOR MALIGNANCY WITHOUT CC/MCC,583,IP,,,,25052.88,15169.97,1004.83,32248.03,N/A,25052.88,25052.88,12135.98,18539.13,25052.88,15031.73
1/13/2023,DRG,6823,MS-DRG 584,"BREAST BIOPSY, LOCAL EXCISION AND OTHER BREAST PROCEDURES WITH CC/MCC",584,IP,,,,67318.6,20567.35,1004.83,67318.6,N/A,67318.6,67318.6,16453.88,49815.76,67318.6,40391.16
1/13/2023,DRG,6824,MS-DRG 585,"BREAST BIOPSY, LOCAL EXCISION AND OTHER BREAST PROCEDURES WITHOUT CC/MCC",585,IP,,,,38958.21,18022.39,1004.83,39298.28,N/A,38958.21,38958.21,14417.91,28829.08,38958.21,23374.93
1/13/2023,DRG,6825,MS-DRG 592,SKIN ULCERS WITH MCC,592,IP,,,,23877.38,17529.28,1004.83,38079.48,N/A,23877.38,23877.38,14023.42,17669.26,23877.38,14326.43
1/13/2023,DRG,6826,MS-DRG 593,SKIN ULCERS WITH CC,593,IP,,,,12032.2,12070.58,1004.83,24587.31,N/A,12032.2,12032.2,9656.46,8903.83,12032.2,7219.32
1/13/2023,DRG,6827,MS-DRG 594,SKIN ULCERS WITHOUT CC/MCC,594,IP,,,,51935,8806.22,1004.83,51935,N/A,51935,51935,7044.98,38431.9,51935,31161
1/13/2023,DRG,6828,MS-DRG 595,MAJOR SKIN DISORDERS WITH MCC,595,IP,,,,56655,20615.72,1004.83,56655,N/A,56655,56655,16492.58,41924.7,56655,33993
1/13/2023,DRG,6829,MS-DRG 596,MAJOR SKIN DISORDERS WITHOUT MCC,596,IP,,,,8436.85,11551.58,1004.83,23304.47,N/A,8436.85,8436.85,9241.27,6243.27,8436.85,5062.11
1/13/2023,DRG,6830,MS-DRG 597,MALIGNANT BREAST DISORDERS WITH MCC,597,IP,,,,19881.41,16665.69,1004.83,35944.98,N/A,19881.41,19881.41,13332.55,14712.24,19881.41,11928.85
1/13/2023,DRG,6831,MS-DRG 598,MALIGNANT BREAST DISORDERS WITH CC,598,IP,,,,181097,11346.9,1004.83,181097,N/A,181097,181097,9077.52,134011.78,181097,108658.2
1/13/2023,DRG,6832,MS-DRG 599,MALIGNANT BREAST DISORDERS WITHOUT CC/MCC,599,IP,,,,110652.26,8579.13,1004.83,110652.26,N/A,110652.26,110652.26,6863.31,81882.67,110652.26,66391.36
1/13/2023,DRG,6833,MS-DRG 600,NON-MALIGNANT BREAST DISORDERS WITH CC/MCC,600,IP,,,,24740.28,11113.72,1004.83,24740.28,N/A,24740.28,24740.28,8890.97,18307.81,24740.28,14844.17
1/13/2023,DRG,6834,MS-DRG 601,NON-MALIGNANT BREAST DISORDERS WITHOUT CC/MCC,601,IP,,,,19465,8201.73,1004.83,19465,N/A,19465,19465,6561.39,14404.1,19465,11679
1/13/2023,DRG,6835,MS-DRG 602,CELLULITIS WITH MCC,602,IP,,,,37078.36,14568.9,1004.83,37078.36,N/A,37078.36,37078.36,11655.12,27437.99,37078.36,22247.02
1/13/2023,DRG,6836,MS-DRG 603,CELLULITIS WITHOUT MCC,603,IP,,,,29892.65,9738.03,1004.83,29892.65,N/A,29892.65,29892.65,7790.42,22120.56,29892.65,17935.59
1/13/2023,DRG,6837,MS-DRG 604,"TRAUMA TO THE SKIN, SUBCUTANEOUS TISSUE AND BREAST WITH MCC",604,IP,,,,31437.15,15156.16,1004.83,32213.87,N/A,31437.15,31437.15,12124.93,23263.49,31437.15,18862.29
1/13/2023,DRG,6838,MS-DRG 605,"TRAUMA TO THE SKIN, SUBCUTANEOUS TISSUE AND BREAST WITHOUT MCC",605,IP,,,,65545.76,9985.03,1004.83,65545.76,N/A,65545.76,65545.76,7988.02,48503.86,65545.76,39327.46
1/13/2023,DRG,6839,MS-DRG 606,MINOR SKIN DISORDERS WITH MCC,606,IP,,,,25787.91,15378.09,1004.83,32762.44,N/A,25787.91,25787.91,12302.47,19083.05,25787.91,15472.75
1/13/2023,DRG,6840,MS-DRG 607,MINOR SKIN DISORDERS WITHOUT MCC,607,IP,,,,7411.7,9447.88,1004.83,18104.83,N/A,7411.7,7411.7,7558.3,5484.66,7411.7,4447.02
1/13/2023,DRG,6841,MS-DRG 614,ADRENAL AND PITUITARY PROCEDURES WITH CC/MCC,614,IP,,,,72650.04,22416.29,1004.83,72650.04,N/A,72650.04,72650.04,17933.03,53761.03,72650.04,43590.02
1/13/2023,DRG,6842,MS-DRG 615,ADRENAL AND PITUITARY PROCEDURES WITHOUT CC/MCC,615,IP,,,,28783.68,14867.72,1004.83,31500.95,N/A,28783.68,28783.68,11894.17,21299.92,28783.68,17270.21
1/13/2023,DRG,6843,MS-DRG 616,"AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH MCC",616,IP,,,,128738.6,34632.52,1004.83,128738.6,N/A,128738.6,128738.6,27706.01,95266.56,128738.6,77243.16
1/13/2023,DRG,6844,MS-DRG 617,"AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH CC",617,IP,,,,41529.67,18911,1004.83,41529.67,N/A,41529.67,41529.67,15128.8,30731.96,41529.67,24917.8
1/13/2023,DRG,6845,MS-DRG 618,"AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITHOUT CC/MCC",618,IP,,,,121878.25,12251.91,1004.83,121878.25,N/A,121878.25,121878.25,9801.53,90189.9,121878.25,73126.95
1/13/2023,DRG,6846,MS-DRG 619,O.R. PROCEDURES FOR OBESITY WITH MCC,619,IP,,,,33781.57,27095.18,1004.83,61723.34,N/A,19681,29374,21676.14,24998.36,32467,20268.94
1/13/2023,DRG,6847,MS-DRG 620,O.R. PROCEDURES FOR OBESITY WITH CC,620,IP,,,,81373.57,16679.51,1004.83,81373.57,N/A,19681,29374,13343.6,60216.44,32467,48824.14
1/13/2023,DRG,6848,MS-DRG 621,O.R. PROCEDURES FOR OBESITY WITHOUT CC/MCC,621,IP,,,,34546.91,15551.67,1004.83,39892,N/A,19681,29374,12441.34,25564.71,32467,20728.15
1/13/2023,DRG,6849,MS-DRG 622,"SKIN GRAFTS AND WOUND DEBRIDEMENT FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH MCC",622,IP,,,,51124.11,33394.15,1004.83,77292.38,N/A,51124.11,51124.11,26715.32,37831.84,51124.11,30674.47
1/13/2023,DRG,6850,MS-DRG 623,"SKIN GRAFTS AND WOUND DEBRIDEMENT FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH CC",623,IP,,,,36502.44,18398.05,1004.83,40226.79,N/A,36502.44,36502.44,14718.44,27011.81,36502.44,21901.46
1/13/2023,DRG,6851,MS-DRG 624,"SKIN GRAFTS AND WOUND DEBRIDEMENT FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITHOUT CC/MCC",624,IP,,,,112264.28,10663.79,1004.83,112264.28,N/A,112264.28,112264.28,8531.03,83075.57,112264.28,67358.57
1/13/2023,DRG,6852,MS-DRG 625,"THYROID, PARATHYROID AND THYROGLOSSAL PROCEDURES WITH MCC",625,IP,,,,71098.16,26969.96,1004.83,71098.16,N/A,71098.16,71098.16,21575.97,52612.64,71098.16,42658.9
1/13/2023,DRG,6853,MS-DRG 626,"THYROID, PARATHYROID AND THYROGLOSSAL PROCEDURES WITH CC",626,IP,,,,41061.46,16106.11,1004.83,41061.46,N/A,41061.46,41061.46,12884.89,30385.48,41061.46,24636.88
1/13/2023,DRG,6854,MS-DRG 627,"THYROID, PARATHYROID AND THYROGLOSSAL PROCEDURES WITHOUT CC/MCC",627,IP,,,,48536.61,13141.41,1004.83,48536.61,N/A,48536.61,48536.61,10513.13,35917.09,48536.61,29121.97
1/13/2023,DRG,6855,MS-DRG 628,"OTHER ENDOCRINE, NUTRITIONAL AND METABOLIC O.R. PROCEDURES WITH MCC",628,IP,,,,54815.89,33598.83,1004.83,77798.26,N/A,54815.89,54815.89,26879.06,40563.76,54815.89,32889.53
1/13/2023,DRG,6856,MS-DRG 629,"OTHER ENDOCRINE, NUTRITIONAL AND METABOLIC O.R. PROCEDURES WITH CC",629,IP,,,,39761.51,21500.03,1004.83,47893.91,N/A,39761.51,39761.51,17200.02,29423.52,39761.51,23856.91
1/13/2023,DRG,6857,MS-DRG 630,"OTHER ENDOCRINE, NUTRITIONAL AND METABOLIC O.R. PROCEDURES WITHOUT CC/MCC",630,IP,,,,148101.7,14249.39,1004.83,148101.7,N/A,148101.7,148101.7,11399.51,109595.26,148101.7,88861.02
1/13/2023,DRG,6858,MS-DRG 637,DIABETES WITH MCC,637,IP,,,,33970.71,14176,1004.83,33970.71,N/A,33970.71,33970.71,11340.8,25138.33,33970.71,20382.43
1/13/2023,DRG,6859,MS-DRG 638,DIABETES WITH CC,638,IP,,,,39582,9687.95,1004.83,39582,N/A,39582,39582,7750.36,29290.68,39582,23749.2
1/13/2023,DRG,6860,MS-DRG 639,DIABETES WITHOUT CC/MCC,639,IP,,,,11204.61,7311.38,1004.83,12824.08,N/A,11204.61,11204.61,5849.1,8291.41,11204.61,6722.77
1/13/2023,DRG,6861,MS-DRG 640,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITH MCC",640,IP,,,,8048.4,15077.34,1004.83,27007.83,N/A,8048.4,8048.4,12061.87,5955.82,8048.4,4829.04
1/13/2023,DRG,6862,MS-DRG 641,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",641,IP,,,,31964.09,8774.27,1004.83,31964.09,N/A,31964.09,31964.09,7019.42,23653.43,31964.09,19178.45
1/13/2023,DRG,6863,MS-DRG 642,INBORN AND OTHER DISORDERS OF METABOLISM,642,IP,,,,4436.15,14241.61,1004.83,29953.44,N/A,4436.15,4436.15,11393.29,3282.75,4436.15,2661.69
1/13/2023,DRG,6864,MS-DRG 643,ENDOCRINE DISORDERS WITH MCC,643,IP,,,,36759.88,16317.67,1004.83,36759.88,N/A,36759.88,36759.88,13054.13,27202.31,36759.88,22055.93
1/13/2023,DRG,6865,MS-DRG 644,ENDOCRINE DISORDERS WITH CC,644,IP,,,,40553.23,10923.73,1004.83,40553.23,N/A,40553.23,40553.23,8738.99,30009.39,40553.23,24331.94
1/13/2023,DRG,6866,MS-DRG 645,ENDOCRINE DISORDERS WITHOUT CC/MCC,645,IP,,,,30670.48,8535.93,1004.83,30670.48,N/A,30670.48,30670.48,6828.74,22696.16,30670.48,18402.29
1/13/2023,DRG,6867,MS-DRG 650,KIDNEY TRANSPLANT WITH HEMODIALYSIS WITH MCC,650,IP,,,,236647.5,42226.87,1004.83,236647.5,N/A,236647.5,236647.5,33781.49,175119.15,236647.5,141988.5
1/13/2023,DRG,6868,MS-DRG 651,KIDNEY TRANSPLANT WITH HEMODIALYSIS WITHOUT MCC,651,IP,,,,219147.25,32747.34,1004.83,219147.25,N/A,219147.25,219147.25,26197.87,162168.97,219147.25,131488.35
1/13/2023,DRG,6869,MS-DRG 652,KIDNEY TRANSPLANT,652,IP,,,,177139.02,28765.37,1004.83,177139.02,N/A,177139.02,177139.02,23012.29,131082.87,177139.02,106283.41
1/13/2023,DRG,6870,MS-DRG 653,MAJOR BLADDER PROCEDURES WITH MCC,653,IP,,,,432627.77,50109.67,1004.83,432627.77,N/A,432627.77,432627.77,40087.74,320144.55,432627.77,259576.66
1/13/2023,DRG,6871,MS-DRG 654,MAJOR BLADDER PROCEDURES WITH CC,654,IP,,,,81612.18,26670.31,1004.83,81612.18,N/A,81612.18,81612.18,21336.25,60393.01,81612.18,48967.31
1/13/2023,DRG,6872,MS-DRG 655,MAJOR BLADDER PROCEDURES WITHOUT CC/MCC,655,IP,,,,73376.32,20765.13,1004.83,73376.32,N/A,73376.32,73376.32,16612.1,54298.48,73376.32,44025.79
1/13/2023,DRG,6873,MS-DRG 656,KIDNEY AND URETER PROCEDURES FOR NEOPLASM WITH MCC,656,IP,,,,131651.34,30666.95,1004.83,131651.34,N/A,131651.34,131651.34,24533.56,97421.99,131651.34,78990.8
1/13/2023,DRG,6874,MS-DRG 657,KIDNEY AND URETER PROCEDURES FOR NEOPLASM WITH CC,657,IP,,,,62219.43,18341.05,1004.83,62219.43,N/A,62219.43,62219.43,14672.84,46042.38,62219.43,37331.66
1/13/2023,DRG,6875,MS-DRG 658,KIDNEY AND URETER PROCEDURES FOR NEOPLASM WITHOUT CC/MCC,658,IP,,,,76102.07,15758.93,1004.83,76102.07,N/A,76102.07,76102.07,12607.14,56315.53,76102.07,45661.24
1/13/2023,DRG,6876,MS-DRG 659,KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITH MCC,659,IP,,,,38402.27,24376.62,1004.83,55003.93,N/A,38402.27,38402.27,19501.3,28417.68,38402.27,23041.36
1/13/2023,DRG,6877,MS-DRG 660,KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITH CC,660,IP,,,,23177.07,14309.83,1004.83,30122.06,N/A,23177.07,23177.07,11447.86,17151.03,23177.07,13906.24
1/13/2023,DRG,6878,MS-DRG 661,KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITHOUT CC/MCC,661,IP,,,,30018.68,11431.52,1004.83,30018.68,N/A,30018.68,30018.68,9145.22,22213.82,30018.68,18011.21
