Identifier Code,Billing Code,Identifier Description,NYU Langone Long Island Gross Charges,NYU Langone Long Island Discounted Cash Price,AETNA HMO
D005820,D5820,HC INTERIM PARTIAL DENTURE (MAXILLAR,1512,287.28,935.32
D005821,D5821,HC INTERIM PARTIAL DENTURE (MANDIBUL,1512,287.28,935.32
D005850,D5850,"HC TISSUE CONDITIONING, MAXILLARY",406.08,77.16,251.2
D005851,D5851,"HC TISSUE CONDITIONING, MANDIBULAR",408.24,77.57,252.54
D005862,D5862,"HC PRECISION ATTACHMENT, BY REPORT",756,143.64,467.66
D005863,D5863,HC OVERDENTURE ? COMPLETE MAXILLARY; D5864 ? OVERDENTURE ? PARTIAL MAXILLARY; D5865 ? OVERDENTURE ?,12960,2462.4,8017.06
D005864,D5864,HC OVERDENTURE - PARTIAL MAXILLARY,12960,2462.4,8017.06
D005865,D5865,HC OVERDENTURE - COMPLETE MANDIBULAR,12960,2462.4,8017.06
D005866,D5866,HC OVERDENTURE - PARTIAL MANDIBULAR,12960,2462.4,8017.06
D005867,D5867,HC REPLACEMENT OF REPLACEABLE PART O,500,95,309.3
D005875,D5875,HC MODIFICATION OF REMOVABLE PROSTHE,810,153.9,501.07
D005876,D5876,HC ADD METAL SUB TO ACRYLC DENT,-1,-1,-1
D005899,D5899,HC UNSPECIFIED REMOVABLE PROSTHODONT,-1,-1,-1
D005911,D5911,HC FACIAL MOULAGE (SECTIONAL),-1,-1,-1
D005912,D5912,HC FACIAL MOULAGE (COMPLETE),-1,-1,-1
D005913,D5913,HC NASAL PROSTHESIS,-1,-1,-1
D005914,D5914,HC AURICULAR PROSTHESIS,-1,-1,-1
D005915,D5915,HC ORBITAL PROSTHESIS,-1,-1,-1
D005916,D5916,HC OCULAR PROSTHESIS,-1,-1,-1
D005919,D5919,HC FACIAL PROSTHESIS,-1,-1,-1
D005922,D5922,HC NASAL SEPTAL PROSTHESIS,-1,-1,-1
D005923,D5923,"HC OCULAR PROSTHESIS, INTERIM",-1,-1,-1
D005924,D5924,HC CRANIAL PROSTHESIS,-1,-1,-1
D005925,D5925,"HC FACIAL AUGMENTAT IMPLANT,PROSTH",-1,-1,-1
D005926,D5926,"HC NASAL PROSTHESIS, REPLACEMENT",-1,-1,-1
D005927,D5927,"HC AURICULAR PROSTHESIS,REPLACEMEN",-1,-1,-1
D005928,D5928,"HC ORBITAL PROSTHESIS, REPLACEMENT",-1,-1,-1
D005929,D5929,"HC FACIAL PROSTHESIS, REPLACEMENT",-1,-1,-1
D005931,D5931,"HC OBTURATOR PROSTHESIS, SURGICAL",-1,-1,-1
D005932,D5932,"HC OBTURATOR PROSTHESIS, DEFINITIVE",-1,-1,-1
D005933,D5933,"HC OBTURATOR PROSTHESIS, MODIFICATIO",-1,-1,-1
D005934,D5934,HC MANDIBULAR RESECTION W/ FLANGE,-1,-1,-1
D005935,D5935,HC MANDIBULAR RESECTION W/O FLANGE,-1,-1,-1
D005936,D5936,"HC OBTURATOR PROSTHESIS, INTERIM",-1,-1,-1
D005937,D5937,HC TRISMUS APPLIANCE (NOT FOR TMD TR,1399.68,265.94,865.84
D005951,D5951,HC FEEDING AID,1704.24,323.81,1054.24
D005952,D5952,"HC SPEECH AID PROSTHESIS,PEDIATRIC",-1,-1,-1
D005953,D5953,"HC SPEECH AID PROSTHESIS, ADULT",-1,-1,-1
D005954,D5954,HC PALATAL AUGMENTATION PROSTHESIS,-1,-1,-1
D005955,D5955,"HC PALATAL LIFT PROSTH, DEFINITIVE",-1,-1,-1
D005958,D5958,"HC PALATAL LIFT PROSTHESIS,INTERIM",-1,-1,-1
D005959,D5959,"HC PALATAL LIFT PROSTH, MODIFICAT",-1,-1,-1
D005960,D5960,"HC SPEECH AID PROSTH, MODIFICATION",-1,-1,-1
D005982,D5982,HC SURGICAL STENT,853.2,162.11,527.79
D005983,D5983,HC RADIATION CARRIER,-1,-1,-1
D005984,D5984,HC RADIATION SHIELD,-1,-1,-1
D005985,D5985,HC RADIATION CONE LOCATOR,-1,-1,-1
D005986,D5986,HC FLUORIDE GEL CARRIER,401.76,76.33,248.53
D005987,D5987,HC COMMISSURE SPLINT,911.52,173.19,563.87
D005988,D5988,HC SURGICAL SPLINT,1492.56,283.59,923.3
D005991,D5991,HC TOPICAL MEDICAMENT CARRIER,-1,-1,-1
D005992,D5992,HC ADJUST MAXILLOFACIAL PROSTH APPL,-1,-1,-1
D005993,D5993,HC MAINTENANCE OF MAXILLO PROSTH,-1,-1,-1
D005995,D5995,"HC PERI MEDICAMENT W/SEAL, MAX",299,56.81,184.96
D005996,D5996,"HC PERI MEDICAMENT W/ SEAL, MAND",299,56.81,184.96
D005999,D5999,HC UNSPECIFIED MAXILLOFACIAL PROSTHE,-1,-1,-1
D006010,D6010,HC SURGICAL PLACEMENT OF IMPLANT BOD,3000,570,1855.8
D006011,D6011,HC SECOND STAGE IMPLANT SURGERY,200,38,123.72
D006012,D6012,HC SURGICAL PLACEMENT OF INTERIM IMP,-1,-1,-1
D006013,D6013,HC SURGICAL PLACEMENT OF MINI IMPLANT,-1,-1,-1
D006040,D6040,HC SURGICAL PLACEMENT- EPOSTEAL IMPL,16171.92,3072.66,10003.95
D006050,D6050,HC SURGICAL PLACEMENT- TRANSOSTEAL I,3164.4,601.24,1957.5
D006051,D6051,HC INTERIM ABUTMENT-PLACEMT/REMOVA,151.2,28.73,93.53
D006055,D6055,HC CONNECT BAR-IMPLT OR ABUT SUPPORT,3888,738.72,2405.12
D006056,D6056,HC PREFABRICATED ABUTMENT - INCLUDES,1164.24,221.21,720.2
D006057,D6057,HC CUSTOM ABUTMENT - INCLUDES PLACEM,400,76,247.44
D006058,D6058,HC ABUTMENT SUPPORTED PORCELAIN/CERA,3110.4,590.98,1924.09
D006059,D6059,HC ABUTMENT SUPPORTED PORCELAIN 6059,3600,684,2226.96
D006060,D6060,HC ABUTMENT SUPPORTED PORCELAIN 6060,2646,502.74,1636.82
D006061,D6061,HC ABUTMENT SUPPORTED PORCELAIN FUSE,3240,615.6,2004.26
D006062,D6062,HC ABUTMENT SUPPORTED CAST METAL6062,2829.6,537.62,1750.39
D006063,D6063,HC ABUTMENT SUPPORTED CAST METAL CRO,2592,492.48,1603.41
D006064,D6064,HC ABUTMENT SUPPORTED CAST METAL6064,2700,513,1670.22
D006065,D6065,HC IMPLANT SUPPORTED PORCELAIN/CERAM,2995.92,569.22,1853.28
D006066,D6066,HC IMPLANT SUPPORTED MTL CROWN,4000,760,2474.4
D006067,D6067,HC IMPLANT SUPPORTED METAL CROWN (TI,3058.56,581.13,1892.03
D006068,D6068,HC ABUTMENT SUPPORTED RETAINER 6068,2851.2,541.73,1763.75
D006069,D6069,HC ABUTMENT SUPPORTED RETAINER 6069,4000,760,2474.4
D006070,D6070,HC ABUTMENT SUPPORTED RETAINER FOR P,2665.44,506.43,1648.84
D006071,D6071,HC ABUTMENT SUPPORTED RETAINER 6071,2734.56,519.57,1691.6
D006072,D6072,HC ABUTMENT SUPPORTED RETAINER 6072,2900.88,551.17,1794.48
D006073,D6073,HC ABUTMENT SUPPORTED RETAINER FOR C,2725.92,517.92,1686.25
D006074,D6074,HC ABUTMENT SUPPORTED RETAINER 6074,2689.2,510.95,1663.54
D006075,D6075,HC IMPLANT SUPPORTED RETAINER FOR CE,3024,574.56,1870.65
D006076,D6076,HC IMPLANT SUPPORTED RETAINER FOR PO,4000,760,2474.4
D006077,D6077,HC IMPLANT SUPPORTED RETAINER 6077,3080.16,585.23,1905.39
D006080,D6080,"HC IMPLANT MAINTENANCE PROCEDURES, I",373.68,71,231.16
D006081,D6081,"HC SCALE & DEBRIDE, SINGLE IMP",-1,-1,-1
D006082,D6082,HC IMP CROWN PORC TO BASE ALLOY,4000,760,2474.4
D006083,D6083,HC IMP CROWN PORC TO BASE ALLOY,4000,760,2474.4
D006084,D6084,HC IMP CROWN PORC TO TITANIUM,4000,760,2474.4
D006085,D6085,HC PROVISIONAL IMPLANT CROWN,-1,-1,-1
D006086,D6086,HC IMP CROWN BASE ALLOYS,4000,760,2474.4
D006087,D6087,HC IMP CROWN NOBLE ALLOYS,4000,760,2474.4
D006088,D6088,HC IMP CROWN TITANIUM ALLOYS,4000,760,2474.4
D006090,D6090,HC REPAIR IMPLANT SUPPORTED PROSTHES,1481.76,281.53,916.62
D006091,D6091,HC REPLACEMENT OF SEMI-PRECISION OR,500,95,309.3
D006092,D6092,HC RECEMENT IMPLANT/ABUTMENT SUPPORT,1080,205.2,668.09
D006093,D6093,HC RECEMENT IMPLANT/ABUTMENT SUP6093,-1,-1,-1
D006094,D6094,HC ABUTMENT SUPPORTED CROWN - (TITAN,3367.44,639.81,2083.1
D006095,D6095,"HC REPAIR IMPLANT ABUTMENT, BY REPOR",432,82.08,267.24
D006096,D6096,HC REMOVE BROKEN IMPLANT RETAINING SCREW,-1,-1,-1
D006097,D6097,HC ABUT CROWN PORC TO TITANIUM,3600,684,2226.96
D006098,D6098,HC IMP RETAIN PORC TO BASE ALLO,4000,760,2474.4
D006099,D6099,HC IMP RETAINER FOR FPD,4000,760,2474.4
D006100,D6100,"HC IMPLANT REMOVAL, BY REPORT",345.6,65.66,213.79
D006101,D6101,HC DEBRIDEMENT OF PERIMPLANT DEFECT,-1,-1,-1
D006102,D6102,HC DEBRIDEMENT AND OSSEOUS CONTOUR,-1,-1,-1
D006103,D6103,HC BONE GRAFT-REPAIR PERIMPLANT DEF,-1,-1,-1
D006104,D6104,HC BONE GRAFT AT IMPLANT PLACEMENT,-1,-1,-1
D006110,D6110,HC IMPLANT/ABUTMENT SUPPORTED REMOVABLE DENTURE FOR EDENTULOUS ARCH ? MAXILLARY,12960,2462.4,8017.06
D006111,D6111,HC IMPLANT/ABUTMENT SUPPORTED REMOVABLE DENTURE FOR EDENTULOUS ARCH ? MANDIBULAR,12960,2462.4,8017.06
D006112,D6112,HC IMPLANT/ABUTMENT SUPPORTED REMOVABLE DENTURE FOR PARTIALLY EDENTULOUS ARCH ? MAXILLARY,10800,2052,6680.88
D006113,D6113,HC IMPLANT/ABUTMENT SUPPORTED REMOVABLE DENTURE FOR PARTIALLY EDENTULOUS ARCH ? MANDIBULAR,10800,2052,6680.88
D006114,D6114,HC IMPLANT/ABUTMENT SUPPORTED FIXED DENTURE FOR EDENTULOUS ARCH ? MAXILLARY,35856,6812.64,22180.52
D006115,D6115,HC IMPLANT/ABUTMENT SUPPORTED FIXED DENTURE FOR EDENTULOUS ARCH ? MANDIBULAR,35856,6812.64,22180.52
D006116,D6116,HC IMPLANT/ABUTMENT SUPPORTED FIXED DENTURE FOR PARTIALLY EDENTULOUS ARCH ? MAXILLARY,25920,4924.8,16034.11
D006117,D6117,HC IMPLANT/ABUTMENT SUPPORTED FIXED DENTURE FOR PARTIALLY EDENTULOUS ARCH ? MANDIBULAR,25920,4924.8,16034.11
D006118,D6118,HC IMPLANT/ABUTMENT SUPPORTED INTERIM FIXED DENTRURE FOR EDENTULOUS ARCH - MANDIBULAR,-1,-1,-1
D006119,D6119,HC IMPLANT/ABUTMENT SUPPORTED INTERIM FIXED DENTRURE FOR EDENTULOUS ARCH - MAXILLARY,-1,-1,-1
D006120,D6120,HC IMP RETAIN PORC TO TITANIUM,4000,760,2474.4
D006121,D6121,HC RETAIN METAL FPD BASE ALLOYS,4000,760,2474.4
D006122,D6122,HC RETAIN METAL FPD NOBLE ALLOY,4000,760,2474.4
D006123,D6123,HC RETAIN METAL FPD TITANIUM,4000,760,2474.4
D006190,D6190,HC RADIOGRAPHIC/SURGICAL IMPLANT IND,1400,266,866.04
D006191,D6191,HC SEM PRECISION ABUTMENT,756,143.64,467.66
D006192,D6192,HC SEMI PRECISION ATTACHMENT,756,143.64,467.66
D006194,D6194,HC ABUT SUPPORT RETAINER TITANI,2754,523.26,1703.62
D006145,D6195,HC ABUT RETAIN PORC TO TITANIUM,3900,741,2412.54
D006199,D6199,"HC UNSPECIFIED IMPLANT PROCEDURE, BY",-1,-1,-1
D006205,D6205,HC PONTIC - INDIRECT RESIN BASED COM,1959.12,372.23,1211.91
D006210,D6210,HC PONTIC - CAST HIGH NOBLE METAL,2160,410.4,1336.18
D006211,D6211,HC PONTIC - CAST PREDOMINANTLY 6211,1944,369.36,1202.56
D006212,D6212,HC PONTIC - CAST NOBLE METAL,1974.24,375.11,1221.26
D006214,D6214,HC PONTIC - TITANIUM,-1,-1,-1
D006240,D6240,HC PONTIC - PORCELAIN FUSED TO HIGH,2808,533.52,1737.03
D006241,D6241,HC PONTIC - PORCELAIN FUSED TO PREDO,2376,451.44,1469.79
D006242,D6242,HC PONTIC - PORCELAIN FUSED TO NOBLE,2808,533.52,1737.03
D006243,D6243,HC PONTIC PORCELAIN TO TITANIUM,1300,247,804.18
D006245,D6245,HC PONTIC - PORCELAIN/CERAMIC,2808,533.52,1737.03
D006250,D6250,HC PONTIC - RESIN WITH HIGH NOBLE ME,2136.24,405.89,1321.48
D006251,D6251,HC PONTIC - RESIN WITH PREDOMINANTLY,1913.76,363.61,1183.85
D006252,D6252,HC PONTIC - RESIN WITH NOBLE METAL,1836,348.84,1135.75
D006253,D6253,HC PROVISIONAL PONTIC,1080,205.2,668.09
D006545,D6545,HC RETAINER - CAST METAL FOR RESIN B,1285.2,244.19,795.02
D006548,D6548,HC RETAINER - PORCELAIN/CERAMIC FOR,1285.2,244.19,795.02
D006549,D6549,HC RESIN RETAINER ? FOR RESIN BONDED FIXED PROSTHESIS,1188,225.72,734.9
D006600,D6600,"HC INLAY - PORCELAIN/CERAMIC, TWO SU",-1,-1,-1
D006601,D6601,"HC INLAY - PORCELAIN/CERAMIC, THREE",-1,-1,-1
D006602,D6602,"HC INLAY - CAST HIGH NOBLE METAL, TW",-1,-1,-1
D006603,D6603,"HC INLAY - CAST HIGH NOBLE METAL, TH",-1,-1,-1
D006604,D6604,HC INLAY - CAST PREDOMINANTLY BASE M,-1,-1,-1
D006605,D6605,HC INLAY-CAST PREDOMINANTLY BASE6605,-1,-1,-1
D006606,D6606,"HC INLAY - CAST NOBLE METAL, TWO SUR",-1,-1,-1
D006607,D6607,"HC INLAY - CAST NOBLE METAL, THREE O",-1,-1,-1
D006608,D6608,"HC ONLAY -PORCELAIN/CERAMIC, TWO SUR",-1,-1,-1
D006609,D6609,"HC ONLAY - PORCELAIN/CERAMIC, THREE",-1,-1,-1
D006610,D6610,"HC ONLAY - CAST HIGH NOBLE METAL, TW",-1,-1,-1
D006611,D6611,"HC ONLAY - CAST HIGH NOBLE METAL, TH",-1,-1,-1
D006612,D6612,HC ONLAY - CAST PREDOMINANTLY BASE M,-1,-1,-1
D006613,D6613,HC ONLAY - CAST PREDOMINANTLY 6613,-1,-1,-1
D006614,D6614,"HC ONLAY - CAST NOBLE METAL, TWO SUR",-1,-1,-1
D006615,D6615,"HC ONLAY - CAST NOBLE METAL, THREE O",-1,-1,-1
D006624,D6624,HC INLAY - TITANIUM,-1,-1,-1
D006634,D6634,HC ONLAY - TITANIUM,-1,-1,-1
D006710,D6710,HC CROWN - INDIRECT RESIN BASED COMP,2052,389.88,1269.37
D006720,D6720,HC CROWN - RESIN WITH HIGH NOBLE6720,2136.24,405.89,1321.48
D006721,D6721,HC CROWN - RESIN WITH PREDOMINAN6721,1913.76,363.61,1183.85
D006722,D6722,HC CROWN - RESIN WITH NOBLE METAL,1987.2,377.57,1229.28
D006740,D6740,HC CROWN - PORCELAIN/CERAMIC,2808,533.52,1737.03
D006750,D6750,HC CROWN-PORCELAIN FUSED TO HIGH6750,2808,533.52,1737.03
D006751,D6751,HC CROWN - PORCELAIN FUSED TO PREDOM,2376,451.44,1469.79
D006752,D6752,HC CROWN-PORCELAIN FUSED TO NOBL6752,2808,533.52,1737.03
D006753,D6753,HC RETAIN CROWN PORC TO TITANIU,800,152,494.88
D006780,D6780,HC CROWN - 3/4 CAST HIGH NOBLE METAL,2376,451.44,1469.79
D006781,D6781,HC CROWN - 3/4 CAST PREDOMINANTL6781,2376,451.44,1469.79
D006782,D6782,HC CROWN - 3/4 CAST NOBLE METAL 6782,2376,451.44,1469.79
D006783,D6783,HC CROWN - 3/4 PORCELAIN/CERAMIC,2376,451.44,1469.79
D006784,D6784,HC RETAINER CROWN 3/4 TITANIUM,2376,451.44,1469.79
D006790,D6790,HC CROWN - FULL CAST HIGH NOBLE 6790,2808,533.52,1737.03
D006791,D6791,HC CROWN - FULL CAST PREDOMINANT6791,2376,451.44,1469.79
D006792,D6792,HC CROWN - FULL CAST NOBLE METAL6792,2376,451.44,1469.79
D006793,D6793,HC PROVISIONAL RETAINER CROWN,1080,205.2,668.09
D006794,D6794,HC CROWN - TITANIUM,2808,533.52,1737.03
D006920,D6920,HC CONNECTOR BAR,3888,738.72,2405.12
D006930,D6930,HC RECEMENT FIXED PARTIAL DENTURE,339.12,64.43,209.78
D006940,D6940,HC STRESS BREAKER,486,92.34,300.64
D006950,D6950,HC PRECISION ATTACHMENT,3149.28,598.36,1948.14
D006980,D6980,"HC FIXED PARTIAL DENTURE REPAIR, BY",498.96,94.8,308.66
D006985,D6985,"HC PEDIATRIC PARTIAL DENTURE, FIXED",-1,-1,-1
D006999,D6999,HC UNSPECIFIED FIXED PROSTHODONTIC P,-1,-1,-1
D007111,D7111,"HC EXTRACTION, CORONAL REMNANTS - DE",265.68,50.48,164.35
D007140,D7140,"HC EXTRACTION, ERUPTED TOOTH OR EXPO",343.44,65.25,212.45
D007210,D7210,HC SURGICAL REMOVAL OF ERUPTED TOOTH,561.6,106.7,347.41
D007220,D7220,HC REMOVAL OF IMPACTED TOOTH - SOFT,637.2,121.07,394.17
D007230,D7230,HC REMOVAL OF IMPACTED TOOTH - PARTI,842.4,160.06,521.11
D007240,D7240,HC REMOVAL OF IMPACTED TOOTH - COMPL,982.8,186.73,607.96
D007241,D7241,HC REMOVAL OF IMPACTED TOOTH - 7241,1144.8,217.51,708.17
D007250,D7250,HC SURGICAL REMOVAL OF RESIDUAL TOOT,561.6,106.7,347.41
D007251,D7251,HC CORONECTOMY,507.6,96.44,314
D007260,D7260,HC OROANTRAL FISTULA CLOSURE,1620,307.8,1002.13
D007261,D7261,HC PRIMARY CLOSURE OF A SINUS PERFOR,1492.56,283.59,923.3
D007270,D7270,HC TOOTH REIMPLANTATION AND/OR STABI,723.6,137.48,447.62
D007272,D7272,HC TOOTH TRANSPLANTATION (INCLUDES R,982.8,186.73,607.96
D007280,D7280,HC SURGICAL ACCESS OF AN UNERUPTED T,972,184.68,601.28
D007282,D7282,HC MOBILIZATION OF ERUPTED OR MALPOS,918,174.42,567.87
D007283,D7283,HC PLACEMENT OF DEVICE TO FACILITATE,671.76,127.63,415.55
D007285,D7285,HC BIOPSY OF ORAL TISSUE - HARD (BON,853.2,162.11,527.79
D007286,D7286,HC BIOPSY OF ORAL TISSUE - SOFT,635.04,120.66,392.84
D007287,D7287,HC EXFOLIATIVE CYTOLOGICAL SAMPLE CO,228.96,43.5,141.63
D007288,D7288,HC BRUSH BIOPSY - TRANSEPITHELIAL SA,293.76,55.81,181.72
D007290,D7290,HC SURGICAL REPOSITIONING OF TEETH,702,133.38,434.26
D007291,D7291,HC TRANSSEPTAL FIBEROTOMY/SUPRA CRES,237.6,45.14,146.98
D007292,D7292,HC SURGICAL PLACEMENT-TEMPORARY 7292,-1,-1,-1
D007293,D7293,HC SURGICAL PLACEMENT-TEMPORARY 7293,-1,-1,-1
D007294,D7294,HC SURGICAL PLACEMENT- TEMPORARY ANC,-1,-1,-1
D007295,D7295,HC HARVEST OF BONE FOR AUTOGEN GRFT,-1,-1,-1
D007296,D7296,"HC CORTICOTOMY - ONE TO THREE TEETH OR TOOTH SPACES, PER QUADRANT",-1,-1,-1
D007297,D7297,HC CORTICOTOMY - FOUR OR MORE TEETH OR TOOTH,-1,-1,-1
D007310,D7310,HC ALVEOLOPLASTY IN CONJUNCTION WITH,594,112.86,367.45
D007311,D7311,HC ALVEOLOPLASTY IN CONJUNCTION 7311,648,123.12,400.85
D007320,D7320,HC ALVEOLOPLASTY NOT IN CONJUNCTION,648,123.12,400.85
D007321,D7321,HC ALVEOLOPLASTY NOT IN CONJUNC 7321,648,123.12,400.85
D007340,D7340,HC VESTIBULOPLASTY - RIDGE EXTENSION,972,184.68,601.28
D007350,D7350,HC VESTIBULOPLASTY - RIDGE EXTEN7350,4829.76,917.65,2987.69
D007410,D7410,HC EXCISION OF BENIGN LESION UP TO 1,721.44,137.07,446.28
D007411,D7411,HC EXCISION OF BENIGN LESION GREATER,756,143.64,467.66
D007412,D7412,"HC EXCISION OF BENIGN LESION, COMPLI",972,184.68,601.28
D007413,D7413,HC EXCISION OF MALIGNANT LESION UP T,1296,246.24,801.71
D007414,D7414,HC EXCISION OF MALIGNANT LESION GREA,1296,246.24,801.71
D007415,D7415,"HC EXCISION OF MALIGNANT LESION, COM",1296,246.24,801.71
D007440,D7440,HC EXCISION OF MALIGNANT TUMOR - LES,1296,246.24,801.71
D007441,D7441,HC EXCISION OF MALIGNANT TUMOR 7441,1296,246.24,801.71
D007450,D7450,HC REMOVAL OF BENIGN ODONTOGENIC CYS,864,164.16,534.47
D007451,D7451,HC REMOVAL OF BENIGN ODONTOGENIC7451,864,164.16,534.47
D007460,D7460,HC REMOVAL OF BENIGN NONODONTOGENIC,864,164.16,534.47
D007461,D7461,HC REMOVAL OF BENIGN NONODONTOGE7461,864,164.16,534.47
D007465,D7465,HC DESTRUCTION OF LESION(S) BY PHYSI,151.2,28.73,93.53
D007471,D7471,HC REMOVAL OF LATERAL EXOSTOSIS (MAX,1125.36,213.82,696.15
D007472,D7472,HC REMOVAL OF TORUS PALATINUS,1453.68,276.2,899.25
D007473,D7473,HC REMOVAL OF TORUS MANDIBULARIS,1291.68,245.42,799.03
D007485,D7485,HC SURGICAL REDUCTION OF OSSEOUS TUB,1077.84,204.79,666.75
D007490,D7490,HC RADICAL RESECTION OF MAXILLA OR M,1188,225.72,734.9
D007510,D7510,HC INCISION AND DRAINAGE OF ABSCESS,468.72,89.06,289.95
D007511,D7511,HC INCISION AND DRAINAGE OF ABS 7511,546.48,103.83,338.05
D007520,D7520,HC INCISION AND DRAINAGE OF ABS 7520,864,164.16,534.47
D007521,D7521,HC INCISION AND DRAINAGE OF ABS 7521,1224.72,232.7,757.61
D007530,D7530,HC REMOVAL OF FOREIGN BODY FROM MUCO,75.6,14.36,46.77
D007540,D7540,HC REMOVAL OF REACTION PRODUCING FOR,151.2,28.73,93.53
D007550,D7550,HC PARTIAL OSTECTOMY/SEQUESTRECTOMY,216,41.04,133.62
D007560,D7560,HC MAXILLARY SINUSOTOMY FOR REMOVAL,745.2,141.59,460.98
D007610,D7610,HC MAXILLA - OPEN REDUCTION (TEETH I,5400,1026,3340.44
D007620,D7620,HC MAXILLA - CLOSED REDUCTION (TEETH,2592,492.48,1603.41
D007630,D7630,HC MANDIBLE - OPEN REDUCTION (TEETH,5400,1026,3340.44
D007640,D7640,HC MANDIBLE - CLOSED REDUCTION (TEET,2592,492.48,1603.41
D007650,D7650,HC MALAR AND/OR ZYGOMATIC ARCH - OPE,8108.64,1540.64,5016
D007660,D7660,HC MALAR AND/OR ZYGOMATIC ARCH - CLO,6864.48,1304.25,4246.37
D007670,D7670,HC ALVEOLUS CLOSED REDUCTION MAY IN,1944,369.36,1202.56
D007671,D7671,"HC ALVEOLUS, OPEN REDUCTION MAY INCL",2514.24,477.71,1555.31
D007680,D7680,HC FACIAL BONES - COMPLICATED REDUCT,14018.4,2663.5,8671.78
D007710,D7710,HC MAXILLA OPEN REDUCTION,5400,1026,3340.44
D007720,D7720,HC MAXILLA - CLOSED REDUCTION,2592,492.48,1603.41
D007730,D7730,HC MANDIBLE - OPEN REDUCTION,5400,1026,3340.44
D007740,D7740,HC MANDIBLE - CLOSED REDUCTION,2592,492.48,1603.41
D007750,D7750,HC MALAR AND/OR ZYGOMATIC ARCH 7750,5400,1026,3340.44
D007760,D7760,HC MALAR AND/OR ZYGOMATIC ARCH 7760,2592,492.48,1603.41
D007770,D7770,HC ALVEOLUS - OPEN REDUCTION STABILI,5400,1026,3340.44
D007771,D7771,"HC ALVEOLUS, CLOSED REDUCTION STABIL",2592,492.48,1603.41
D007780,D7780,HC FACIAL BONES - COMPLICATED RE7780,17472.24,3319.73,10808.33
D007810,D7810,HC OPEN REDUCTION OF DISLOCATION,8940.24,1698.65,5530.43
D007820,D7820,HC CLOSED REDUCTION OF DISLOCATION,1205.28,229,745.59
D007830,D7830,HC MANIPULATION UNDER ANESTHESIA,162,30.78,100.21
D007840,D7840,HC CONDYLECTOMY,5400,1026,3340.44
D007850,D7850,"HC SURGICAL DISCECTOMY, WITH/WITHOUT",2721.6,517.1,1683.58
D007852,D7852,HC DISC REPAIR,4492.8,853.63,2779.25
D007854,D7854,HC SYNOVECTOMY,3520.8,668.95,2177.97
D007856,D7856,HC MYOTOMY,7095.6,1348.16,4389.34
D007858,D7858,HC JOINT RECONSTRUCTION,12528,2380.32,7749.82
D007860,D7860,HC ARTHROTOMY,3240,615.6,2004.26
D007865,D7865,HC ARTHROPLASTY,3240,615.6,2004.26
D007870,D7870,HC ARTHROCENTESIS,162,30.78,100.21
D007871,D7871,HC ARTHROPLASTY 7871,-1,-1,-1
D007872,D7872,HC ARTHROPLASTY 7872,3132,595.08,1937.46
D007873,D7873,HC ARTHROSCOPY - SURGICAL- LAVAGE AN,3132,595.08,1937.46
D007874,D7874,HC ARTHROSCOPY - SURGICAL- DISC REPO,4492.8,853.63,2779.25
D007875,D7875,HC ARTHROSCOPY - SURGICAL- SYNOVECTO,4492.8,853.63,2779.25
D007876,D7876,HC ARTHROSCOPY - SURGICAL- DISCECTOM,4492.8,853.63,2779.25
D007877,D7877,HC ARTHROSCOPY - SURGICAL- DEBRIDEME,4492.8,853.63,2779.25
D007880,D7880,"HC OCCLUSAL ORTHOTIC DEVICE, BY REPO",1475.28,280.3,912.61
D007881,D7881,HC OCCLUSAL ORTHOTIC DEVICE ADJUSTMENT,-1,-1,-1
D007899,D7899,"HC UNSPECIFIED TMD THERAPY, BY REPOR",-1,-1,-1
D007910,D7910,HC SUTURE OF RECENT SMALL WOUNDS UP,345.6,65.66,213.79
D007911,D7911,HC COMPLICATED SUTURE - UP TO 5 CM,432,82.08,267.24
D007912,D7912,HC COMPLICATED SUTURE - GREATER THAN,540,102.6,334.04
D007920,D7920,HC SKIN GRAFT (IDENTIFY DEFECT COVE,1620,307.8,1002.13
D007921,D7921,HC COLLECTION OF AUTOLOGOUS BLOOD,-1,-1,-1
D007922,D7922,HC PLACE INTRA-SOCKET BIO DRESS,60,11.4,37.12
D007940,D7940,HC OSTEOPLASTY - FOR ORTHOGNATHIC DE,4320,820.8,2672.35
D007941,D7941,HC OSTEOTOMY - MANDIBULAR RAMI,3240,615.6,2004.26
D007943,D7943,HC OSTEOTOMY - MANDIBULAR RAMI WITH,3240,615.6,2004.26
D007944,D7944,HC OSTEOTOMY - SEGMENTED OR SUBAPICA,2592,492.48,1603.41
D007945,D7945,HC OSTEOTOMY - BODY OF MANDIBLE,5400,1026,3340.44
D007946,D7946,HC LEFORT I (MAXILLA - TOTAL),6048,1149.12,3741.29
D007947,D7947,HC LEFORT I (MAXILLA - SEGMENTED),5832,1108.08,3607.68
D007948,D7948,HC LEFORT II OR LEFORT III (OSTEOPLA,6048,1149.12,3741.29
D007949,D7949,HC LEFORT II OR LEFORT III - WITH BO,24066.72,4572.68,14887.67
D007950,D7950,"HC OSSEOUS, OSTEOPERIOSTEAL, OR CART",5512.32,1047.34,3409.92
D007951,D7951,HC SINUS AUGMENTATION WITH BONE OR B,5676.48,1078.53,3511.47
D007952,D7952,HC SINUS AUGMENTATION-VERTICAL APP,1080,205.2,668.09
